time,id,x,y,vx,vy
13,1,5.128254085016646,2.1280256339059775,2.8627426497558663,-3.717708080041118
13,2,-1.1051588538181223,4.687431902648729,1.4363118829666646,3.230357802860236
13,3,-3.294500242302623,0.9719328276888319,-4.359683054469964,3.27866077621336
13,4,3.1894117054429394,-0.9496172895926467,4.659616847273107,3.847914688428369
14,0,3.2451746264251344,-0.32812014186743177,3.6327117511271587,2.0623552885645196
14,1,5.156883126588809,2.0908494420234156,2.862904157216353,-3.7176191882562395
14,2,-1.090797534463717,4.719737589654372,1.4361319354405122,3.2305687005642314
14,3,-3.338095423320793,1.0047212424173404,-4.359518101817019,3.2788414728508632
14,4,3.2359736144314653,-0.9111983106495076,4.656190898852575,3.8418978943138873
15,0,3.2815327983254985,-0.3074374294845903,3.6358171900364193,2.068271238284107
15,1,5.185513783235578,2.0536741390587014,2.86306566467684,-3.717530296471361
15,2,-1.0764380145845736,4.752045385637054,1.4359519879143599,3.2307795982682266
15,3,-3.381688954812434,1.0375114641122245,-4.3593531491640745,3.2790221694883663
15,4,3.282501561914776,-0.8728389643025327,4.652794748331121,3.8359346346974683
16,0,3.317921727869516,-0.2866960907471734,3.638892954401805,2.074133873741722
16,1,5.214146054956952,2.016499725011837,2.863227172137327,-3.717441404686482
16,2,-1.0620802941806913,4.784355290596775,1.4357720403882075,3.2309904959722218
16,3,-3.4252808367775454,1.0703034927734834,-4.35918819651113,3.2792028661258694
16,4,3.3289958434404987,-0.8345387195947938,4.649428152572266,3.8300244707738806
17,0,3.3543411207328653,-0.2658966544282215,3.641939286334836,2.079943631895223
17,1,5.24277994175293,1.9793261998828209,2.8633886795978136,-3.7173525129016034
17,2,-1.0477243732520707,4.816667304533537,1.4355920928620551,3.231201393676217
17,3,-3.468871069216127,1.103097328401117,-4.359023243858185,3.2793835627633725
17,4,3.3754567521453502,-0.7962970499205451,4.64609087048515,3.824166967424913
18,0,3.3907906849919645,-0.24503964496791308,3.644956425909965,2.0857009460308613
18,1,5.271415443623514,1.9421535636716536,2.8635501870583004,-3.7172636211167247
18,2,-1.0333702517987113,4.848981427447338,1.4354121453359028,3.231412291380212
18,3,-3.5124596521281797,1.1358929709951262,-4.35885829120524,3.2795642594008756
18,4,3.4218845787754244,-0.758113432988659,4.642782663007465,3.8183616931886135
19,0,3.4272701311037803,-0.22412558250997439,3.6479446111815648,2.0914062457939124
19,1,5.300052560568702,1.904981816378335,2.8637116945187873,-3.717174729331846
19,2,-1.0190179298206141,4.8812976593381805,1.4352321978097504,3.2316231890842073
19,3,-3.5560465855137027,1.1686904205555102,-4.358693338552295,3.2797449560383787
19,4,3.4682796117063095,-0.7199873507863712,4.639503293088548,3.812608220228786
20,0,3.463779171885788,-0.2031549829377841,3.650904078200774,2.0970599572190505
20,1,5.328691292588495,1.867810958002865,2.863873201979274,-3.7170858375469673
20,2,-1.0046674073177781,4.913616000206062,1.435052250283598,3.2318340867882025
20,3,-3.599631869372696,1.201489677082269,-4.35852838589935,3.2799256526758818
20,4,3.514642136963035,-0.681918289543324,4.636252525672592,3.806906124304743
21,0,3.5003175224961094,-0.18212835791017934,3.653835061032203,2.10266250276047
21,1,5.357331639682894,1.8306409885452446,2.864034709439761,-3.7169969457620886
21,2,-0.9903186842902034,4.945936450050983,1.4348723027574457,3.2320449844921977
21,3,-3.6432155037051603,1.2342907405754033,-4.358363433246406,3.280106349313385
21,4,3.5609724382398547,-0.6439057396959109,4.6330301276820265,3.801254984741312
22,0,3.5368849004138134,-0.16104621489696136,3.6567377917704995,2.1082143013217554
22,1,5.385973601851896,1.793471908005472,2.8641962169002477,-3.71690805397721
22,2,-0.9759717607378908,4.978259008872945,1.4346923552312933,3.232255882196193
22,3,-3.686797488511095,1.2670936110349125,-4.358198480593461,3.280287045950888
22,4,3.607270796919865,-0.6059491958519203,4.629835868001006,3.7956543843990898
23,0,3.5734810254193814,-0.13990905721410662,3.6596125005567757,2.1137157682854992
23,1,5.414617179095504,1.7563037163835489,2.8643577243607345,-3.716819162192331
23,2,-0.9616266366608395,5.010583676671946,1.434512407705141,3.232466779900188
23,3,-3.7303778237905,1.2998982884607964,-4.358033527940516,3.280467742588391
23,4,3.653537492094456,-0.5680481567554709,4.626669517459062,3.7901039096449463
24,0,3.6101056195753305,-0.11871738405868015,3.662459415594898,2.119167315542676
24,1,5.4432623714137165,1.7191364136794745,2.8645192318212214,-3.7167302704074525
24,2,-0.9472833120590494,5.042910453447988,1.4343324601789886,3.2326776776041832
24,3,-3.7739565095433756,1.332704772853055,-4.357868575287571,3.280648439225894
24,4,3.699772800582604,-0.5302021252522433,4.623530848814877,3.784603150322778
25,0,3.646758407207006,-0.09747169054346205,3.665278763167642,2.124569351521767
25,1,5.471909178806534,1.6819699998932487,2.864680739281708,-3.716641378622574
25,2,-0.9329417869325214,5.075239339201069,1.4341525126528363,3.2328885753081784
25,3,-3.817533545769722,1.3655130642116893,-4.357703622634626,3.280829135863397
25,4,3.745976996950006,-0.49241060825499794,4.620419636740198,3.779151699724501
26,0,3.6834391148835337,-0.07617246773128539,3.6680707676527073,2.129922281217644
26,1,5.500557601273957,1.6448044750248716,2.864842246742195,-3.716552486837695
26,2,-0.9186020612812547,5.107570333931189,1.433972565126684,3.2330994730121736
26,3,-3.8611089324695387,1.3983231625366983,-4.357538669981682,3.2810098325009003
26,4,3.7921503535280454,-0.45467311670938493,4.61733565780389,3.773749154561292
27,0,3.7201474713989207,-0.054820202669083606,3.6708356515386074,2.13522650622021
27,1,5.5292076388159845,1.6076398390743432,2.865003754202682,-3.7164635950528164
27,2,-0.9042641351052492,5.139903437638351,1.4337926176005316,3.233310370716169
27,3,-3.904682669642826,1.431135067828082,-4.357373717328737,3.2811905291384034
27,4,3.838293140432606,-0.4169891655600342,4.6142786904561115,3.768395114935063
28,0,3.756883207753326,-0.03341537842165554,3.673573635440417,2.1404824247428027
28,1,5.557859291432617,1.5704760920416643,2.8651652616631686,-3.7163747032679377
28,2,-0.8899280084045049,5.1722386503225515,1.4336126700743792,3.233521268420164
28,3,-3.948254757289584,1.4639487800858415,-4.357208764675792,3.2813712257759065
28,4,3.8844056255827333,-0.37935827371693254,4.611248515012631,3.763089184310183
29,0,3.793646057134479,-0.011958474105152384,3.676284938115395,2.1456904316503573
29,1,5.586512559123854,1.5333132339268332,2.8653267691236555,-3.716285811483059
29,2,-0.8755936811790228,5.204575971983793,1.4334327225482268,3.233732166124159
29,3,-3.9918251954098123,1.4967642993099757,-4.357043812022847,3.2815519224134095
29,4,3.9304880747191255,-0.341779964022078,4.608244913639276,3.757830969485427
30,0,3.8304357548992645,0.009550035079721297,3.678969776478473,2.1508509184873366
30,1,5.615167441889696,1.4961512647298516,2.8654882765841423,-3.7161969196981803
30,2,-0.8612611534288019,5.236915402622074,1.4332527750220745,3.2339430638281543
30,3,-4.035393984003512,1.5295816255004846,-4.356878859369902,3.2817326190509126
30,4,3.9765407514224904,-0.3042537632164164,4.605267670336501,3.752620080566166
31,0,3.8672520385554403,0.031109677814775694,3.6816283656176148,2.1559642735054263
31,1,5.643823939730142,1.4589901844507187,2.865649784044629,-3.7161080279133016
31,2,-0.8469304251538432,5.269256942237396,1.4330728274959221,3.2341539615321495
31,3,-4.078961123070681,1.5624007586573683,-4.356713906716958,3.2819133156884157
31,4,4.0225639171317304,-0.26677920190704896,4.6023165709241,3.7474561309367878
32,0,3.9040946477435305,0.05271998663168542,3.6842609188090485,2.161030881690999
32,1,5.672482052645194,1.4218299930894345,2.865811291505116,-3.716019136128423
32,2,-0.8326014963541457,5.301600590829757,1.4328928799697698,3.2343648592361447
32,3,-4.122526612611321,1.5952216987806276,-4.356548954064013,3.282094012325919
32,4,4.068557831161991,-0.2293558145347152,4.599391403026031,3.742338737233347
33,0,3.9409633242188544,0.07438049787960921,3.6868676475323716,2.1660511247923497
33,1,5.701141780634849,1.384670690645999,2.8659727989656028,-3.7159302443435442
33,2,-0.8182743670297095,5.333946348399159,1.4327129324436174,3.23457575694014
33,3,-4.166090452625432,1.6280444458702616,-4.356384001411068,3.282274708963422
33,4,4.114522750722545,-0.1919831393415503,4.596491956055381,3.7372675193164446
34,0,3.97785781183371,0.09609075169307602,3.6894487614855276,2.1710253813467
34,1,5.72980312369911,1.347512277120412,2.8661343064260896,-3.7158413525586655
34,2,-0.8039490371805345,5.366294214945601,1.432532984917465,3.234786654644135
34,3,-4.209652643113013,1.6608689999262705,-4.356219048758123,3.282455405600925
34,4,4.160458930934539,-0.1546607183391071,4.593618021199449,3.732242100244336
35,0,4.014777856519707,0.11785029196014563,3.6920044685996594,2.1759540267069823
35,1,5.758466081837977,1.3103547525126746,2.8662958138865764,-3.715752460773787
35,2,-0.7896255068066216,5.398644190469081,1.4323530373913127,3.2349975523481302
35,3,-4.253213184074065,1.693695360948655,-4.356054096105178,3.282636102238428
35,4,4.206366624848588,-0.11738809727664457,4.590769391404952,3.7272621062462594
36,0,4.051723206270246,0.13965866629082946,3.694534975053837,2.180837433068394
36,1,5.787130655051447,1.273198116822785,2.866457321347063,-3.715663568988908
36,2,-0.77530377590797,5.430996274969603,1.4321730898651603,3.2352084500521254
36,3,-4.296772075508588,1.7265235289374141,-4.3558891434522335,3.282816798875931
36,4,4.2522460834622215,-0.08016482560968452,4.587945861363365,3.7223271666959934
37,0,4.0886936111231424,0.16151542598577695,3.697040485289665,2.1856759694947345
37,1,5.815796843339523,1.236042370050745,2.86661882880755,-3.7155746772040295
37,2,-0.7609838444845796,5.463350468447164,1.431993142339008,3.2354193477561206
37,3,-4.340329317416581,1.759353503892548,-4.355724190799289,3.2829974955134342
37,4,4.298097555737186,-0.0429904564688286,4.585147227496371,3.717436914085629
38,0,4.125688823143399,0.18342012600522217,3.6995212020257617,2.190470001944519
38,1,5.844519149160153,1.1990994014739282,2.872230582062861,-3.6942968576816657
38,2,-0.7466657125364513,5.495706770901766,1.4318131948128556,3.235630245460116
38,3,-4.383884909798044,1.7921852858140577,-4.355559238146344,3.2831781921509373
38,4,4.343901880422543,-0.005960264062695231,4.580432468535532,3.7030192406133415
39,0,4.162673199932982,0.2052569296631095,3.698437678958257,2.1836803657887547
39,1,5.873297986499335,1.1623681542866011,2.877883733918211,-3.673124718732729
39,2,-0.7323493800635843,5.528065182333407,1.4316332472867033,3.235841143164111
39,3,-4.427438852652978,1.825018874701942,-4.355394285493399,3.2833588887884404
39,4,4.389659014442664,0.030926642229682777,4.575713402012041,3.6886906292377675
40,0,4.199646380123486,0.2270260337938632,3.6973180190504396,2.176910413075342
40,1,5.902133773202586,1.1258475247933983,2.883578670325151,-3.6520629493202312
40,2,-0.7180348470659785,5.560425702742087,1.431453299760551,3.236052040868106
40,3,-4.470991145981382,1.8578542705562011,-4.355229332840454,3.2835395854259435
40,4,4.435368907904493,0.06767117948960522,4.570989346182962,3.674453725992286
41,0,4.2366080074308705,0.2487276558414484,3.6961627307385707,2.1701622047585096
41,1,5.931026929141412,1.089536359604642,2.8893155938826065,-3.631116518875687
41,2,-0.7037221135436349,5.5927883321278085,1.4312733522343986,3.2362629385721013
41,3,-4.514541789783257,1.8906914733768359,-4.3550643801875095,3.2837202820634466
41,4,4.481031505106495,0.10427429356702689,4.56625972020013,3.660311407742202
42,0,4.273557731700095,0.27036203413806614,3.694972426922286,2.163437829661777
42,1,5.959977873993221,1.0534334527945202,2.8950944851808367,-3.610290681012159
42,2,-0.6894111794965525,5.625153070490569,1.4310934047082462,3.2364738362760965
42,3,-4.558090784058603,1.9235304831638453,-4.354899427534565,3.2839009787009497
42,4,4.526646745850268,0.14073696147368864,4.561524074377399,3.646266790666194
43,0,4.3104952100379865,0.29192942808378586,3.693747833789213,2.1567393945719986
43,1,5.988987024581192,1.0175375430712723,2.9009150587971693,-3.5895909723248356
43,2,-0.6751020449247314,5.657519917830371,1.4309134571820938,3.2366847339800917
43,3,-4.601638128807419,1.9563712999172296,-4.35473447488162,3.2840816753384527
43,4,4.57221456710629,0.17706019382241145,4.556782125602057,3.632323234872251
44,0,4.347420108030057,0.31343011820916367,3.692489799207081,2.1500690125378057
44,1,-4.981945208281228,0.9818473110250556,2.90677671375805,-3.5690232046216344
44,2,-0.6607947098281723,5.689888874147211,1.4307335096559415,3.236895631684087
44,3,-4.644962510831588,1.98901721677049,-4.332438202416908,3.2645916853260277
44,4,4.617755812834998,0.21333720865754824,4.554124572870836,3.627701483513696
45,0,4.384368409712831,0.3349760806751023,3.6948301682773583,2.154596246593842
45,1,-4.953095978585569,0.9463540815033884,2.884922969565862,-3.5493229521667446
45,2,-0.6464891742068746,5.722259939441091,1.4305535621297891,3.237106529388082
45,3,-4.688066135655587,2.0214692765043463,-4.310362482399917,3.245205973385662
45,4,4.6632707189034885,0.24956842775918542,4.5514906068490655,3.623121910163754
46,0,4.42133988019021,0.35656689542481246,3.6971470477379738,2.1590814749710248
46,1,-4.924463129036458,0.9110569092413696,2.8632849549110766,-3.52971722620188
46,2,-0.632185438060838,5.754633113712012,1.4303736146036368,3.2373174270920773
46,3,-4.73095110100364,2.053728353004767,-4.288496534805338,3.225907650042108
46,4,4.7087595192714815,0.2857542694754187,4.548880036799334,3.618584171623345
47,0,4.458334286465412,0.37820214581901723,3.6994406275201674,2.163525039420488
47,1,-4.89604462219927,0.8759550021289142,2.8418506837188793,-3.5101907112455804
47,2,-0.6178835013900628,5.787008396959973,1.4301936670774844,3.2375283247960724
47,3,-4.773619381001643,2.0857951821479137,-4.266827999800251,3.2066829143147055
47,4,4.7542224460074145,0.3218951487512509,4.54629267359319,3.614087927583228
48,0,4.49535139742494,0.3998814186071735,3.7017110959529353,2.167927278815601
48,1,-4.86783854993784,0.8410476901618367,2.8206072261429687,-3.4907311967077983
48,2,-0.6035833641945496,5.819385789184974,1.430013719551332,3.2377392225000676
48,3,-4.81607282105834,2.1176703913093116,-4.245344005669703,3.1875209161397904
48,4,4.799659729304391,0.3579914771572499,4.54372832969774,3.6096328405999043
49,0,4.5323909838227046,0.421604303898933,3.7039586397763813,2.172288529175961
49,1,-4.839843133794873,0.8063343973249415,2.7995416142966967,-3.471329283689506
49,2,-0.5892850264742977,5.851765290387014,1.4298337720251797,3.237950120204063
49,3,-4.858313140246773,2.149354525286154,-4.2240319188433935,3.1684133976842417
49,4,4.845071597496014,0.39404366291796755,4.541186819162346,3.6052185760717257
50,0,4.569452818264253,0.44337039513584475,3.7061834441549566,2.176609123691186
50,1,-4.812056719457548,0.7718146177786851,2.7786414337324925,-3.4519779546256117
50,2,-0.574988488229307,5.884146900566094,1.4296538244990273,3.238161017908058
50,3,-4.900341938345712,2.1808480678237565,-4.20287980989388,3.149354253760296
50,4,4.890458277072069,0.4300521109401192,4.538667957605443,3.6008448022152013
51,0,4.606536675191158,0.46517928906328976,3.708385692690591,2.180889392744511
51,1,-4.784477767856073,0.7374878965942866,2.7578951601475072,-3.4326721184398727
51,2,-0.5606937494595785,5.916530619722215,1.429473876972875,3.238371915612053
51,3,-4.9421607053576935,2.212151458805609,-4.181876701198079,3.130339098185275
51,4,4.935819992694084,0.4660172228405344,4.536171562201467,3.596511190041501
52,0,4.643642330865514,0.48703058570265156,3.710565567435711,2.185129663936182
52,1,-4.757104844725581,0.7033538146647853,2.737292313049162,-3.413408192950172
52,2,-0.5464008101651112,5.948916447855375,1.4292939294467226,3.2385828133160484
52,3,-4.983770831993144,2.2432651076017223,-4.161012663545077,3.1113648796113123
52,4,4.981156967210762,0.5019393969738655,4.533697451667886,3.592217413333158
53,0,4.680769563354577,0.5089238883237179,3.7127232489061535,2.1893302621066586
53,1,-4.729936609828203,0.6694119771612446,2.716823489737731,-3.394183750354108
53,2,-0.5321096703459052,5.981304384965576,1.4291139819205703,3.2387937110200435
53,3,5.97482637983563,2.274189403222171,-4.140278817122446,3.09242956204489
53,4,5.026469421673285,0.537819028460075,4.5312454462523455,3.5879631486209638
54,0,4.717918152515516,0.5308588034173143,3.7148589160939642,2.1934915093596223
54,1,-4.702766759856221,0.6354710285755525,2.716984997198218,-3.3940948585692294
54,2,-0.5178203300019613,-4.986305568947184,1.428934034394418,3.2390046087240387
54,3,5.9336854900966,2.3051305607273314,-4.114088973902911,3.094115750516029
54,4,5.071637086442813,0.5736610972754175,4.516766476952728,3.584206881534221
55,0,4.755087519718483,0.5528349543864728,3.716936720296704,2.197615096915845
55,1,-4.675595294809634,0.6015309689077091,2.7171465046587047,-3.3940059667843507
55,2,-0.5035327891332786,-4.953913413882904,1.4287540868682655,3.239215506428034
55,3,5.892805468828566,2.3360888170029597,-4.0880021268032944,3.095825627562885
55,4,5.1166611948753875,0.6094656510627416,4.502410843257563,3.580455378732382
56,0,4.7922770934129275,0.5748519666944549,3.7189573694445204,2.2017012307981756
56,1,-4.648422214688442,0.5675917981577143,2.7173080121191915,-3.393917074999472
56,2,-0.48924704773985717,-4.921519149841584,1.4285741393421132,3.239426404132029
56,3,5.852185247980017,2.367064394640293,-4.062022084855008,3.09755776373339
56,4,5.161543012849858,0.6452327514615597,4.488181797447129,3.576710039881755
57,0,4.829486309185558,0.5969094678961975,3.720921577263182,2.2057501201742165
57,1,-4.621247519492646,0.5336535163255682,2.7174695195796783,-3.3938281832145933
57,2,-0.4749631058216979,-4.889122776823223,1.4283941918159608,3.2396373018360243
57,3,5.811823721909189,2.398057497922416,-4.0361526070829425,3.0993103282123498
57,4,5.206283837951203,0.6809624780638499,4.474082510134445,3.57297266022902
58,0,4.866714609815428,0.6190070876813749,3.722830062987121,2.2097619785177702
58,1,-4.594071209222244,0.4997161234112708,2.717631027040165,-3.3937392914297146
58,2,-0.4606809633787998,-4.856724294827822,1.4282142442898085,3.2398481995400195
58,3,5.771719748599807,2.429068308598577,-4.010397330938225,3.101081067616146
58,4,5.250884997937174,0.7166549325067795,4.460115998597175,3.5692454442929886
59,0,4.903961445324027,0.6411444579294132,3.72468355085992,2.2137370248038275
59,1,-4.566893283877238,0.46577961941482204,2.717792534500652,-3.393650399644836
59,2,-0.446400620411163,-4.824323703855383,1.4280342967636561,3.2400590972440146
59,3,5.731868118265556,2.4600942641584886,-3.985163033425108,3.102595555991121
59,4,5.295347842384883,0.7523102384861842,4.446284444770939,3.5655305979404726
60,0,4.941093698614345,0.6633046045210262,3.7132253290318693,2.2160146591612944
60,1,-4.539713743457626,0.43184400433622283,2.7179540419611388,-3.3935615078599572
60,2,-0.43212207691878834,-4.791921003905903,1.4278543492375038,3.24026999494801
60,3,5.6922669577775835,2.4911358317469574,-3.960116048797363,3.104156758846858
60,4,5.3396735477615405,0.7879285256913588,4.432570537665713,3.5618287205175023
61,0,4.978112074801974,0.6854869739186915,3.701837618762955,2.218236939766557
61,1,-4.51253258796341,0.3979092781754723,2.7181155494216256,-3.3934726160750786
61,2,-0.4178453329016749,-4.7595161949793825,1.4276744017113514,3.240480892652005
61,3,5.652914342852613,2.5221934212220027,-3.9352614924970846,3.1057589475044876
61,4,5.383863314732409,0.8235099581936778,4.418976697086798,3.558143250231907
62,0,5.015017300142608,0.7076910372810046,3.6905225340633807,2.2204063362313433
62,1,-4.485349817394589,0.3639754409325704,2.7182770568821124,-3.3933837242902
62,2,-0.40357038835982273,-4.727109277075822,1.427494454185199,3.240691790356
62,3,5.6138083049412515,2.553267378967492,-3.9106037911361473,3.1073957745489067
62,4,5.427918363385139,0.859054737721868,4.405504865272999,3.5544779528189774
63,0,5.051810119567939,0.7299162926491469,3.679281942533071,2.222525536814266
63,1,-4.458165431751163,0.33004249260751717,2.7184385643425992,-3.393294832505321
63,2,-0.3892972432932327,-4.694700250195222,1.4273145066590467,3.2409026880599954
63,3,5.574946839328586,2.5843579824585774,-3.886146561266428,3.109060349108487
63,4,5.47183992776351,0.8945631063344557,4.392156437837115,3.550836861258737
64,0,5.088491293864525,0.7521622669009513,3.6681174296585457,2.224597425180406
64,1,-4.4309794310331325,0.2961104332003126,2.718600071803086,-3.3932059407204425
64,2,-0.37502589770190387,-4.662289114337582,1.4271345591328943,3.2411135857639906
64,3,5.536327914287741,2.6154654358213865,-3.861892504084525,3.1107453362809436
64,4,5.515629249848496,0.930035348346947,4.378932208498625,3.547224201249115
65,0,5.125061596539664,0.7744285174098895,3.6570302675139463,2.2266250508938414
65,1,-4.4037918152404965,0.2621792627109567,2.718761579263573,-3.3931170489355638
65,2,-0.3607563515858363,-4.629875869502903,1.426954611606742,3.2413244834679857
65,3,5.497949481059123,2.6465898665949883,-3.8378433228616413,3.112443077360155
65,4,5.559287573165662,0.9654717914034343,4.365832331716668,3.543644305648761
66,0,5.161521810433021,0.7967146333540223,3.6460213893356634,2.228611594413301
66,1,-4.376602584373256,0.22824898113944947,2.7189230867240597,-3.393028157150685
66,2,-0.34648860494503,-4.597460515691183,1.4267746640805896,3.241535381171981
66,3,5.4598094843718386,2.6777313238510754,-3.8139996687283815,3.114145725608764
66,4,5.602816136227599,1.0008728066259645,4.35285630619372,3.5401015222529817
67,0,5.197872724145139,0.8190202366312107,3.6350913712119195,2.23056032771884
67,1,-4.34941173843141,0.19431958848579178,2.7190845941845465,-3.3929392653658064
67,2,-0.3322226577794858,-4.565043052902423,1.4265947165544373,3.241746278875976
67,3,5.42190587318588,2.7088897777593486,-3.7903611185958708,3.1158453908273276
67,4,5.646216166034412,1.0362388078260096,4.3400029806813505,3.5366001200045343
68,0,5.2341151283630705,0.841344982351111,3.624240421793165,2.2324745719900037
68,1,-4.32221927741496,0.16039108474998276,2.7192461016450333,-3.3928503735809277
68,2,-0.31795851008920284,-4.532623481136623,1.426414769028285,3.2419571765799713
68,3,5.384236611319205,2.7400651206106694,-3.766926186667516,3.117534285132114
68,4,5.68948887185217,1.0715702498153936,4.3272705817758546,3.533144198938403
69,0,5.270249812168203,0.8636885588906189,3.613468380513171,2.2343576539508336
69,1,-4.295025201323905,0.1264634699320224,2.71940760910552,-3.392761481796049
69,2,-0.30369616187418114,-4.500201800393784,1.4262348215021325,3.2421680742839665
69,3,5.346799687634263,2.771257169233733,-3.743692368494238,3.1192048623064337
69,4,5.732635439469014,1.1068676259031864,4.314656761684436,3.529737608779257
70,0,5.3062775594117255,0.8860506875163434,3.602774724352405,2.236212862572447
70,1,-4.267829510158245,0.0925367440319107,2.719569116566007,-3.3926725900111703
70,2,-0.28943561313442157,-4.4677780106739045,1.4260548739759802,3.2423789719879617
70,3,5.3095931254923805,2.8024656686720713,-3.720656214188241,3.120849943833818
70,4,5.77565702609407,1.1421314647053578,4.302158662505478,3.526383880217149
71,0,5.3421991452389115,0.9084311215940666,3.592158582718612,2.2380434077723543
